customer_id;first_name;last_name;gender;DOB;job_title_id;job_industry_category_id;wealth_segment_id;deceased_indicator;owns_car;address;postcode_id;property_valuation
3285;Mendie;Teresi;Male;1986-12-30;48;4;2;N;Yes;8107 Coolidge Pass;70;12
3286;Kent;Hatter;Male;1961-06-02;72;2;3;N;No;4171 Beilfuss Street;602;8
3287;Marys;Vazquez;Female;1986-01-06;2;7;2;N;Yes;48333 Waywood Road;103;11
3288;Fair;Dewen;U;;119;5;1;N;No;6 Golf Center;39;10
3289;Frederico;Spearman;Male;1978-01-04;8;8;3;N;No;5847 Bunting Alley;119;11
3290;Brandyn;Gain;Male;1962-09-18;#Н/Д;6;1;N;Yes;9 Fisk Point;689;4
3291;Cindy;Eakin;Female;1956-01-21;152;6;3;N;No;133 Quincy Avenue;762;4
3292;Hamlen;Slograve;Male;1973-04-09;159;9;2;N;Yes;85 Carioca Drive;145;11
3293;Peg;Woodstock;Female;1986-01-22;106;7;1;N;No;50 Declaration Junction;660;6
3294;Juditha;Leidl;Female;1986-06-26;18;6;2;N;No;3 Maple Place;515;7
3295;Cleavland;Karchowski;Male;1964-05-26;125;9;1;N;Yes;402 Clyde Gallagher Terrace;602;6
3296;Leontyne;Jackett;Female;1974-11-11;86;3;2;N;Yes;08 Upham Place;168;9
3297;Addy;Moukes;Male;1975-04-26;42;6;3;N;No;6039 Columbus Court;238;8
3298;Christine;Baignard;U;;64;5;2;N;Yes;6406 Parkside Hill;10;9
3299;Sybille;Ballsdon;Female;1980-04-10;194;6;2;N;Yes;5 Larry Terrace;573;10
3300;Quintus;Gouldthorpe;Male;1961-05-22;24;9;3;N;No;0 Sachs Circle;848;8
3301;Guntar;O'Halloran;Male;1987-03-21;10;7;3;N;Yes;873 Ludington Plaza;185;10
3302;Faulkner;McKiernan;Male;1956-10-30;110;3;2;N;No;518 Donald Street;165;9
3303;Ced;Cuell;Male;1967-02-02;60;10;2;N;Yes;1172 Mesta Center;971;2
3304;Tymothy;Rodder;Male;1981-01-19;#Н/Д;7;3;N;No;7216 American Ash Place;52;12
3305;Neddy;La Grange;Male;1977-02-16;53;4;3;N;Yes;24965 Mitchell Center;850;6
3306;Iggy;Whorton;Male;1991-05-17;110;3;3;N;No;43 Eagle Crest Parkway;252;8
3307;Portia;Thirlwall;Female;1978-09-02;105;4;1;N;No;4 Tomscot Alley;910;7
3308;Daffi;Idale;Female;1979-05-20;113;3;3;N;Yes;83 Graedel Court;928;2
3309;Christie;Bremeyer;Male;1974-12-14;55;7;1;N;Yes;81 Westerfield Point;423;10
3310;Bethany;Jarrell;Female;1961-10-29;94;8;2;N;Yes;257 Ruskin Crossing;182;10
3311;Clary;Bennitt;Female;1979-12-21;186;6;3;N;Yes;6 North Court;771;7
3312;Franky;Nanninini;U;;7;5;1;N;No;59 Coolidge Hill;5;9
3313;Kori;Antoshin;Female;1995-03-15;#Н/Д;8;1;N;Yes;64 Nancy Plaza;582;7
3314;Blakelee;Tassel;Female;1972-10-31;#Н/Д;3;3;N;Yes;2 Donald Crossing;459;1
3315;Ninnette;Pandey;Female;1994-09-08;2;8;3;N;Yes;88389 Schiller Drive;486;7
3316;Stoddard;Giacomoni;Female;1960-09-02;59;7;3;N;No;88 Michigan Junction;556;10
3317;Ric;Kondrachenko;Male;1970-07-08;102;3;3;N;Yes;6 Ludington Place;39;11
3318;Courtnay;Allmen;Male;1962-02-07;#Н/Д;6;1;N;Yes;624 Harper Way;85;10
3319;Erda;;Female;1966-04-04;#Н/Д;3;2;N;Yes;15991 Saint Paul Road;883;7
3320;Anabella;Mealham;Female;1994-06-02;192;6;1;N;No;4 Mayfield Center;604;9
3321;Ives;;Male;1980-05-10;56;7;1;N;Yes;0421 Anthes Court;455;2
3322;Hew;Sworder;U;;121;3;2;N;Yes;18118 Maple Wood Crossing;417;9
3323;Cortie;Hamshar;Male;1973-03-01;97;4;1;N;No;973 Menomonie Hill;684;4
3324;Sholom;;Male;1973-07-11;176;4;3;N;Yes;282 Monterey Circle;902;6
3325;Sylas;;Male;1996-10-08;187;6;1;N;No;14 Warbler Hill;425;8
3326;Wes;Crotch;Male;1975-04-13;37;6;1;N;Yes;75106 Oriole Junction;26;12
3327;Roma;Le Gallo;Male;1973-02-02;93;6;3;N;No;11 Hermina Junction;665;3
3328;Arabella;Delgaty;Female;1961-08-06;166;4;3;N;No;42 Oxford Circle;208;11
3329;Karissa;Leal;Female;1974-08-06;#Н/Д;7;1;N;No;1520 Summerview Road;13;10
3330;Tina;Pristnor;Female;1955-11-06;#Н/Д;4;3;N;Yes;54 Hermina Road;1;12
3331;Claire;Trahar;Female;1971-09-20;156;3;3;N;No;3732 Linden Avenue;985;1
3332;Cissy;Jeffress;Female;1998-09-24;68;4;3;N;No;6043 Badeau Place;985;1
3333;Celinda;Asher;Female;1979-05-08;149;8;3;N;Yes;6933 Leroy Parkway;879;4
3334;Koralle;Winckles;Female;1965-05-22;63;4;3;N;Yes;2 Homewood Center;429;6
3335;Damian;Dutt;Male;1979-12-15;19;4;3;N;No;38 Jackson Lane;721;3
3336;Konstantine;Terne;Male;1979-01-10;175;6;3;N;Yes;322 Namekagon Trail;98;11
3337;Brendan;Aird;Male;1976-10-28;#Н/Д;1;3;N;Yes;411 Anthes Circle;26;12
3338;Nata;Ozanne;Female;1964-07-08;#Н/Д;6;3;N;Yes;6956 Clyde Gallagher Park;239;9
3339;Andrea;Rand;Male;1986-05-08;85;4;3;N;No;12061 Rowland Alley;671;8
3340;Torey;Beharrell;Male;1991-09-29;41;7;3;N;No;21230 Tomscot Lane;84;12
3341;Vitia;Crum;Female;1980-08-05;29;9;2;N;Yes;7 Clemons Drive;915;2
3342;Henry;Phillps;Male;1985-08-12;#Н/Д;2;3;N;No;7353 Thierer Road;902;2
3343;Cristabel;Bim;U;;48;5;3;N;Yes;75 Logan Place;523;10
3344;Clerissa;Columbell;Female;1995-02-14;27;7;2;N;Yes;8530 Darwin Street;459;1
3345;Hersch;Gilkes;Male;1977-06-23;#Н/Д;3;1;N;No;9 Brown Pass;650;9
3346;Nadya;Callaghan;Female;1991-09-11;88;3;1;N;No;736 Ohio Court;182;10
3347;Nichols;;Male;1985-11-08;77;2;1;N;Yes;17 Springs Center;884;7
3348;Amanda;Hazeltine;Female;1956-11-08;173;4;1;N;Yes;29863 Waxwing Court;508;5
3349;Byram;Lamberts;Male;1981-01-22;18;1;2;N;No;9229 Division Park;187;8
3350;Tam;Prestner;Male;1975-05-29;104;6;2;N;No;88 Morningstar Pass;609;10
3351;Chryste;Nornable;Female;1982-04-13;180;7;2;N;No;45 Talisman Pass;833;4
3352;Fredek;Lobley;Male;1994-12-28;191;6;2;N;No;73 Burrows Court;563;8
3353;Marina;Scorrer;Female;1994-04-21;149;7;3;N;Yes;5 Sachs Terrace;877;4
3354;Ollie;Restorick;Male;1978-03-27;#Н/Д;6;3;N;Yes;2170 Schiller Alley;153;9
3355;Cherin;Thireau;Female;1990-02-19;151;6;3;N;No;20 Alpine Circle;630;7
3356;Dill;Bampford;Male;1959-03-23;140;3;3;N;Yes;435 Kennedy Circle;167;10
3357;Georgie;Henze;Male;1999-02-01;115;6;2;N;No;7330 Helena Pass;168;9
3358;Fairlie;McGavin;Male;1973-09-17;189;6;2;N;Yes;2 Lillian Alley;861;9
3359;Duffy;Cotillard;Male;1991-12-13;118;7;3;N;No;8 Village Street;986;5
3360;Joelie;Sherlaw;Female;1963-03-23;86;4;2;N;No;62551 Del Mar Avenue;255;6
3361;Riva;Yushin;Female;1968-01-20;25;8;3;N;Yes;297 Kinsman Park;421;9
3362;Piotr;Saladin;Male;1971-06-24;157;3;2;N;No;63493 Erie Place;133;7
3363;Orson;Tythacott;Male;2000-03-08;188;6;1;N;Yes;3 Weeping Birch Plaza;733;2
3364;Trueman;;Male;1993-08-19;21;6;3;N;Yes;2 Roxbury Place;360;8
3365;Karlens;Chaffyn;U;;119;5;3;N;No;7234 Dawn Alley;960;1
3366;Rickey;Gregolotti;Male;1975-02-26;156;6;3;N;Yes;01 Nevada Alley;71;12
3367;Melisse;Massei;Female;2000-12-05;84;2;3;N;Yes;805 Division Plaza;869;4
3368;Tanya;Boddis;Female;1967-07-17;156;3;2;N;No;42554 Randy Road;46;12
3369;Cathrin;Rosencrantz;Female;1977-01-02;51;7;3;N;No;25460 Buell Avenue;50;10
3370;Brant;Follis;Male;1954-01-22;78;7;1;N;Yes;000 Boyd Center;153;8
3371;Josey;Alves;Female;1977-10-30;105;9;3;N;No;2782 Stephen Trail;202;10
3372;Orazio;Wissby;Male;1954-09-25;#Н/Д;10;1;N;No;7 Charing Cross Hill;111;9
3373;Inna;Atack;Female;1991-01-25;51;4;3;N;No;08 Arapahoe Alley;883;9
3374;Joann;Corrigan;Female;1959-11-17;141;6;3;N;Yes;158 Utah Court;535;8
3375;Thorsten;Gregon;Male;1993-03-21;101;3;1;N;Yes;00 Magdeline Way;593;11
3376;Amity;Widdall;Female;1982-10-20;#Н/Д;6;3;N;No;2 Roxbury Pass;793;5
3377;Jamal;MacRury;Male;1988-06-23;#Н/Д;6;3;N;Yes;602 Haas Drive;751;3
3378;Ina;Habershaw;Female;1962-02-17;#Н/Д;3;2;N;No;40 Sauthoff Circle;572;10
3379;Elysee;Spurr;Female;1999-04-30;166;4;3;N;Yes;48 Rockefeller Court;747;8
3380;Abe;Ealam;Male;1955-01-09;150;6;1;N;Yes;59504 Drewry Park;821;8
3381;Bruce;Lackie;Male;1993-11-20;112;7;3;N;No;31 Dovetail Trail;79;9
3382;Burk;Walczak;Male;1977-12-17;14;7;1;N;No;367 Talmadge Way;392;1
3383;Dane;Swansbury;Male;1982-04-05;121;3;2;N;Yes;513 Hauk Street;232;9
3384;Wesley;Nichols;Male;1996-03-05;#Н/Д;7;3;N;No;72728 Ruskin Way;248;6
3385;Ronda;;Female;1975-02-10;61;1;3;N;No;024 Onsgard Alley;578;9
3386;Cliff;Nolin;Male;1999-07-28;60;5;1;N;Yes;10097 Hooker Way;650;8
3387;Shel;Duke;Female;1976-07-05;25;6;2;N;Yes;312 Swallow Place;476;7
3388;Urbanus;Pichan;Male;1986-10-25;94;9;3;N;No;28 Superior Center;120;11
3389;Margo;Saltmarshe;Female;1972-06-01;135;7;2;N;No;0 Weeping Birch Plaza;84;12
3390;Fayth;Baudins;Female;1969-01-27;#Н/Д;7;1;N;No;06 Northwestern Center;12;10
3391;Terrel;Kreuzer;Male;1991-06-23;#Н/Д;6;3;N;No;01716 2nd Terrace;624;8
3392;Brock;Ride;Male;1976-12-12;62;3;3;N;No;0162 Grim Circle;173;10
3393;Henrietta;Olexa;Female;1954-02-21;156;9;3;N;Yes;7 Eggendart Hill;818;8
3394;Barde;Spoward;Male;1974-06-26;22;4;3;N;No;375 Luster Parkway;137;9
3395;Sigmund;Fishbourn;Male;1993-04-19;#Н/Д;3;3;N;No;2 Monterey Terrace;110;9
3396;Arin;Nappin;Male;1960-06-28;49;6;3;N;Yes;851 Meadow Valley Place;656;10
3397;Melisande;;Female;1985-08-19;42;5;3;N;No;6851 Orin Parkway;131;10
3398;Alberik;Looks;Male;1971-07-01;#Н/Д;7;1;N;Yes;73 Glacier Hill Drive;459;1
3399;Hillyer;Biddulph;Male;1996-05-10;157;3;3;N;No;59364 Huxley Drive;485;5
3400;Brenna;Childes;Female;1987-06-25;141;3;3;N;Yes;91 Charing Cross Way;93;11
3401;Cristie;;Female;1993-07-28;62;10;3;N;Yes;80269 Southridge Park;803;6
3402;Krystyna;Scadden;Female;1985-05-04;154;9;3;N;No;5 Northland Plaza;88;9
3403;Jessalyn;Zoellner;Female;1994-05-14;144;3;3;N;Yes;02181 Starling Trail;471;10
3404;Thomasine;McCloch;Female;1973-08-01;27;8;2;N;No;097 Gulseth Lane;874;8
3405;Gavra;Robez;Female;1996-08-18;47;3;3;N;Yes;0 Ronald Regan Way;990;1
3406;Lucy;Lackmann;Female;1979-04-28;14;5;3;N;Yes;1351 Lunder Road;48;10
3407;Marven;Ditts;Male;1961-10-08;113;3;1;N;Yes;7181 Dakota Trail;486;5
3408;Becka;Bysaker;Female;1972-07-11;62;6;3;N;No;5767 Thierer Road;204;8
3409;Abbey;Nellen;Female;1977-04-29;17;1;3;N;No;687 Almo Crossing;153;10
3410;Merrili;Brittin;Female;1940-09-22;#Н/Д;8;3;N;No;31414 Superior Park;349;7
3411;Alena;Hannis;Female;1980-01-04;41;7;3;N;Yes;1 Village Green Circle;244;7
3412;Almira;Ethelstone;Female;1973-08-18;130;7;3;N;Yes;2 Starling Pass;604;7
3413;Zulema;Cristofolo;Female;1997-10-15;157;3;3;N;No;182 Thierer Pass;575;12
3414;Winnifred;Zima;Female;1966-02-25;88;7;2;N;Yes;7 Barnett Road;394;1
3415;Alberik;Kelsey;Male;1963-01-17;86;8;1;N;Yes;33792 Burrows Plaza;851;7
3416;Evanne;Bentote;Female;1976-01-18;#Н/Д;6;3;N;Yes;00283 Loftsgordon Center;844;5
3417;Deedee;Coxall;Female;1973-02-18;177;4;3;N;No;8 Garrison Trail;215;10
3418;Felipa;Paddingdon;Female;1959-12-31;155;4;1;N;No;618 Chinook Way;147;10
3419;Felipa;Guslon;Female;1973-07-09;30;7;3;N;Yes;9 Ronald Regan Center;544;9
3420;Norby;Elion;Male;1980-09-10;120;3;3;N;Yes;40047 Twin Pines Parkway;757;8
3421;Ronalda;McGeechan;Female;1962-12-17;77;4;2;N;Yes;5 Anhalt Court;564;7
3422;Lucine;Virgin;Female;1978-05-06;43;6;3;N;No;3047 Spenser Pass;405;8
3423;Griselda;Bezants;Female;1999-12-27;174;4;2;N;No;0 Walton Court;215;9
3424;Vale;Whittuck;Female;1977-02-28;184;6;2;N;Yes;5356 Ruskin Place;451;3
3425;Alister;De la Yglesia;Male;1986-04-05;27;6;3;N;Yes;321 Glendale Center;445;1
3426;Ron;Dilon;Male;1959-04-18;72;2;3;N;No;6414 Hanover Avenue;50;12
3427;Mace;Edington;Male;1981-05-19;28;3;3;N;Yes;373 Cordelia Trail;707;1
3428;Leonora;Iglesia;Female;1974-08-07;185;6;3;N;Yes;31 International Pass;873;7
3429;Alla;Hirtzmann;Female;1964-06-22;#Н/Д;4;1;N;No;82 Warrior Hill;624;8
3430;Augustus;Pickin;Male;1964-02-29;176;4;2;N;Yes;989 Waubesa Circle;596;11
3431;York;Calbreath;Male;1996-08-10;76;8;2;N;No;400 Petterle Crossing;903;3
3432;Max;Cloney;Female;1988-11-27;31;1;3;N;Yes;34 Calypso Court;144;10
3433;Karissa;Cabral;Female;1998-04-28;77;8;3;N;No;7 Summerview Parkway;526;6
3434;Stesha;Miners;Female;1973-12-05;1;4;3;N;No;9479 Tony Junction;447;7
3435;Stevena;Allcock;Female;2002-01-15;143;7;2;N;No;05988 Sundown Parkway;494;8
3436;Marget;Freeland;Female;1958-11-22;#Н/Д;3;3;N;Yes;04036 Kennedy Trail;209;12
3437;Penny;Wellington;Male;1963-10-20;94;9;1;N;No;0 Reinke Lane;492;9
3438;Gaylor;Carbry;Male;1996-02-16;47;6;3;N;No;1 Rigney Circle;252;8
3439;Rubie;O'Gorman;Female;1974-10-20;156;7;2;N;Yes;0063 Walton Junction;287;3
3440;Retha;Kahane;Female;1958-05-15;55;6;3;N;No;672 Crowley Place;500;8
3441;Janelle;Ebbage;Female;1988-10-16;32;6;1;N;Yes;59531 Barnett Pass;691;4
3442;Adrianne;Petrecz;Female;1962-05-22;51;9;3;N;Yes;8 Becker Drive;988;4
3443;Fran;;Male;1995-04-12;156;7;3;N;Yes;82591 Fallview Hill;476;8
3444;Kara-lynn;Bims;Female;1977-12-25;38;6;2;N;No;6691 Lindbergh Drive;137;9
3445;Craggy;;Male;1966-06-23;16;3;2;N;Yes;29279 Hazelcrest Junction;110;10
3446;Gard;Tidy;Male;1967-01-30;60;6;3;N;No;21 Sugar Place;877;3
3447;Linell;;Female;1977-11-23;#Н/Д;3;1;N;No;4233 Service Avenue;279;5
3448;Roderich;Mixer;Male;1977-02-16;88;3;1;N;No;46 Stone Corner Avenue;195;10
3449;Ilyssa;Hannabuss;Female;1974-09-26;64;1;1;N;Yes;12 Kings Hill;898;9
3450;Brooke;Durman;Female;1993-09-16;52;9;3;N;No;393 Dexter Junction;858;9
3451;Ruprecht;Loreit;Male;1970-05-01;141;7;1;N;No;757 Debs Avenue;960;4
3452;Maura;Estevez;Female;1964-09-04;34;9;3;N;No;613 Emmet Junction;145;11
3453;Jammie;McEvon;Female;1989-03-12;42;9;2;N;No;8828 North Crossing;670;8
3454;Akim;Mathes;Male;1969-06-09;65;7;3;N;No;7 Center Circle;88;9
3455;Coop;Skey;Male;1954-02-25;7;7;3;N;Yes;654 Logan Plaza;840;10
3456;Clovis;Ortsmann;Female;1959-11-08;#Н/Д;7;3;N;Yes;33 Almo Terrace;505;10
3457;Robbi;Springthorpe;Female;1956-09-26;#Н/Д;6;3;N;No;6 Reindahl Hill;178;9
3458;Alejandro;Shakelade;Male;1977-12-01;96;6;1;N;Yes;785 Crest Line Hill;729;1
3459;Emelda;Ramsdell;Female;2000-11-24;#Н/Д;2;3;N;Yes;78 Bowman Court;22;11
3460;Reinhold;Barthrup;Male;1999-10-10;102;3;3;N;No;7 Jackson Court;71;10
3461;Nigel;Izard;Male;1962-11-30;22;6;2;N;Yes;6221 Monica Plaza;86;12
3462;Jehanna;Sparhawk;Female;1957-03-03;174;4;1;N;No;6 4th Lane;533;11
3463;Fletch;Durrett;Male;1984-06-15;110;3;2;N;No;682 Claremont Circle;912;6
3464;Etheline;Gerretsen;Female;1982-06-09;91;3;3;N;Yes;7 Weeping Birch Alley;220;12
3465;Hadria;Pizer;Female;1978-02-01;185;6;1;N;Yes;9 Maywood Point;904;3
3466;Victor;Zaple;Male;1979-09-28;33;5;3;N;No;176 Sutteridge Alley;563;11
3467;Killy;Spaducci;Male;1980-05-20;64;5;3;N;No;6814 Haas Place;220;7
3468;Averill;Woodbridge;Male;1986-10-24;10;7;3;N;No;75 Longview Terrace;379;3
3469;Arabele;Lantoph;Female;1987-08-24;38;4;3;N;Yes;7279 Steensland Circle;753;7
3470;Catherina;Ricca;Female;1967-10-01;137;4;2;N;Yes;06 Lake View Plaza;937;1
3471;Brita;Afonso;Female;1953-09-05;86;5;1;N;Yes;1 Michigan Way;144;10
3472;Dionysus;McCarlie;Male;1977-06-27;94;9;2;N;Yes;8863 Maywood Court;94;11
3473;Sanderson;Alloway;U;;104;5;3;N;No;3 Roxbury Street;232;7
3474;Justinian;Crowhurst;Male;1979-11-06;8;6;3;N;No;90 Westerfield Street;459;1
3475;Correna;Goldsberry;Female;1985-08-31;18;9;2;N;No;416 Hayes Trail;546;9
3476;Stearn;Willerstone;Male;1989-09-07;#Н/Д;6;2;N;No;70980 Washington Parkway;255;10
3477;Jaquelin;Leek;Female;1996-01-24;53;3;2;N;Yes;00 1st Trail;667;7
3478;Hartwell;Schach;Male;1986-08-08;136;4;3;N;No;54613 Service Court;824;8
3479;Pierette;O' Ronan;Female;1964-08-09;#Н/Д;5;3;N;No;93 Vera Parkway;886;5
3480;Jarib;;Male;1959-06-24;#Н/Д;7;3;N;No;3 Butterfield Trail;938;6
3481;Haley;Dessent;Male;1997-10-12;155;6;1;N;No;22976 Moose Place;377;8
3482;Roch;Rilston;Female;2000-05-18;163;4;2;N;Yes;8934 Havey Plaza;353;8
3483;Emlyn;Burnel;Male;1956-10-02;55;4;1;N;Yes;30011 Manufacturers Hill;593;9
3484;Hedi;Mowday;Female;1976-10-24;30;3;1;N;Yes;42293 Banding Plaza;126;10
3485;Berthe;Ludwell;Female;1981-05-21;98;3;1;N;Yes;62 Tennyson Way;91;11
3486;Reece;Crewther;Male;1956-07-25;14;6;3;N;No;3609 Shelley Road;115;10
3487;Amalee;Sanderson;Female;1977-12-15;105;4;1;N;No;82 Dahle Crossing;649;10
3488;Cristobal;Whitrod;Male;1975-08-07;150;6;3;N;Yes;2986 Holmberg Circle;476;9
3489;Margo;Fletcher;Female;1969-10-30;28;1;3;N;Yes;3 Monument Crossing;81;10
3490;Taylor;Dutchburn;Male;1980-06-21;63;3;1;N;No;35 Chive Alley;30;10
3491;Leanna;Cromb;Female;1976-04-03;14;3;2;N;No;1 Dayton Park;422;9
3492;Urbanus;Redding;Male;1966-01-27;186;6;3;N;No;2565 Caliangt Point;166;9
3493;Jeffie;Eakly;Male;1964-02-29;49;4;1;N;No;96 Delladonna Trail;792;5
3494;Robers;Richen;Male;1998-12-24;3;1;1;N;No;3 Nova Point;467;4
3495;Constantine;Frissell;Female;1987-07-12;45;3;1;N;No;310 Stephen Terrace;826;9
3496;Danya;Burnyeat;Male;1986-04-25;19;6;3;N;Yes;9491 Green Ridge Terrace;93;10
3497;Thia;O'Day;Female;1986-05-03;6;6;2;N;Yes;16 Carberry Pass;109;11
3498;Lois;Abrahim;Female;1995-11-02;#Н/Д;6;3;N;No;12 Elgar Place;147;10
3499;Shelton;Tewkesberrie;Male;1979-06-17;#Н/Д;6;3;N;Yes;8749 Menomonie Point;112;11
3500;Josy;Fleeman;Female;1967-07-21;#Н/Д;2;2;N;No;18072 American Parkway;649;10
3501;Kayla;Alentyev;Female;1970-01-19;40;10;3;N;Yes;5854 Weeping Birch Avenue;15;10
3502;Wilfrid;Cleaves;Male;1997-10-16;55;9;1;N;Yes;2 Clarendon Point;176;7
3503;Tootsie;Rafter;Female;1979-03-12;120;3;2;N;Yes;88979 Hazelcrest Way;714;3
3504;Keriann;Perdue;Female;1963-07-06;14;6;3;N;Yes;7555 Springview Crossing;649;10
3505;Dolly;Scallan;Female;1974-08-06;#Н/Д;9;3;N;No;04240 Prentice Plaza;488;9
3506;Mercy;Donisi;Female;1975-06-18;159;3;3;N;No;35280 Harper Junction;391;2
3507;Christoph;Greatreax;Male;1955-03-03;41;3;3;N;No;08479 Hazelcrest Street;687;4
3508;Malvin;Marre;Male;1986-08-09;173;4;3;N;No;70 Oakridge Pass;12;10
3509;Janine;Hesey;Female;1978-11-22;173;4;3;N;Yes;56873 Buena Vista Crossing;32;9
3510;Jemima;Izaac;U;;140;5;2;N;Yes;7 Rieder Street;604;7
3511;Willem;Spraging;Male;1966-12-31;166;4;2;N;No;3528 Granby Circle;986;5
3512;Vladimir;Abramowsky;Male;1994-03-24;157;3;3;N;Yes;16 Vahlen Trail;142;10
3513;Enriqueta;Waterhowse;U;;83;5;2;N;Yes;977 Arapahoe Trail;847;8
3514;Darcy;Ilett;Male;1962-08-24;22;7;3;N;No;31331 Old Shore Crossing;196;8
3515;Leelah;Pynner;Female;1975-01-14;57;10;1;N;Yes;51757 Weeping Birch Center;314;5
3516;Diarmid;Vearnals;Male;1977-04-30;#Н/Д;8;3;N;Yes;25 Schurz Avenue;64;12
3517;Domeniga;Terney;Female;1957-07-04;182;7;3;N;Yes;92045 Magdeline Street;94;11
3518;Magdaia;Beardwell;Female;1980-06-18;11;5;3;N;Yes;0129 Hollow Ridge Crossing;86;11
3519;Aldus;Kenningley;Male;1978-05-21;88;6;3;N;Yes;56 Anderson Alley;176;10
3520;Travis;Kaszper;Male;1963-08-17;176;4;3;N;Yes;528 Golf View Plaza;315;2
3521;Oneida;Olivia;Female;1980-03-10;51;7;1;N;Yes;474 Farragut Way;980;3
3522;Lorri;Byrth;Female;1989-08-21;113;3;1;N;Yes;1 Schiller Place;428;9
3523;Lin;Tarver;Male;1975-06-14;#Н/Д;7;2;N;No;55497 Warrior Alley;565;9
3524;Waiter;Piscopello;Male;1973-12-30;115;3;3;N;Yes;6 Moulton Point;135;10
3525;Town;Yitzhakov;Male;1996-08-16;19;7;3;N;No;6 Rockefeller Lane;251;7
3526;Pail;Iacopini;Male;1978-09-19;25;10;1;N;Yes;05759 Ridge Oak Trail;2;8
3527;Kiley;Scotson;Female;1978-12-02;142;3;1;N;No;75 Grim Circle;137;10
3528;Eliot;Scammell;Male;1964-04-06;83;6;3;N;Yes;88 Bunting Hill;794;6
3529;Austine;Kinny;Female;1960-11-23;59;5;1;N;Yes;7547 Garrison Alley;392;5
3530;Erik;Kenneford;Male;1973-10-23;57;7;1;N;Yes;3605 Vidon Hill;681;1
3531;Shannah;Pountain;Female;1969-01-27;34;9;2;N;Yes;0485 Petterle Terrace;368;6
3532;May;Birch;Female;1990-07-24;170;4;1;N;Yes;97461 Drewry Trail;524;10
3533;Neale;Lowings;Male;1981-02-14;#Н/Д;3;2;N;Yes;6736 Anthes Junction;226;7
3534;Kacie;Stanbrooke;Female;1975-05-15;10;6;2;N;Yes;9 Tennyson Center;180;9
3535;Bren;Dabbes;Female;1994-09-15;156;6;1;N;No;9594 Brown Junction;932;7
3536;Laurence;Aulsford;Male;1967-12-24;43;9;2;N;No;64 Macpherson Junction;821;8
3537;Sholom;Pavlasek;Male;1997-01-15;81;3;3;N;No;0 Heath Point;126;9
3538;Kerby;Nassie;Male;1977-11-14;34;4;3;N;No;1 Chive Trail;960;2
3539;Sheelah;Caine;Female;1985-03-21;#Н/Д;5;3;N;Yes;34976 Lindbergh Hill;904;4
3540;Ali;Naris;Male;1954-08-27;#Н/Д;7;3;N;Yes;266 Little Fleur Street;912;4
3541;Aloin;Harhoff;Male;1986-01-03;#Н/Д;4;3;N;No;005 Bunker Hill Lane;502;9
3542;Perl;Suddaby;Female;1975-03-11;121;3;3;N;No;792 Maple Trail;90;12
3543;Shanie;Zahor;Female;1986-12-25;166;4;1;N;Yes;71 Moulton Drive;516;10
3544;Benoite;Trahmel;Female;1998-08-13;29;7;2;N;No;033 Maryland Plaza;478;8
3545;Wenonah;Filgate;Female;1974-07-19;117;7;1;N;No;360 Green Ridge Junction;330;9
3546;Hally;Pollie;Female;1983-09-29;27;6;2;N;Yes;870 Bluestem Hill;399;8
3547;Ganny;Dwerryhouse;Male;1975-05-06;144;3;2;N;No;392 Grim Pass;961;6
3548;Dalli;Seden;Male;1958-08-02;#Н/Д;7;2;N;No;38792 Calypso Crossing;433;7
3549;Jodee;Macewan;Female;1966-02-24;196;9;3;N;No;92 Mallard Court;568;10
3550;Daisey;Britto;Female;1988-11-27;23;9;3;N;Yes;37 Summerview Park;94;11
3551;Zed;Douris;Male;1962-05-10;173;4;3;N;Yes;3 Shasta Way;71;12
3552;Ebeneser;Lowde;Male;1992-09-07;83;9;2;N;Yes;45 Redwing Road;631;12
3553;Dietrich;Geggie;Male;1974-12-29;81;4;3;N;No;41 Northridge Road;969;4
3554;Briggs;Mower;Male;1978-04-06;27;5;3;N;Yes;459 Meadow Valley Junction;862;10
3555;Latashia;;Female;1976-02-26;134;6;3;N;No;276 Coolidge Plaza;885;7
3556;Larina;Gheeorghie;Female;1997-07-05;53;6;1;N;No;4 Dexter Park;928;2
3557;Tisha;Gibbings;Female;1978-05-12;#Н/Д;4;2;N;No;0800 Donald Hill;797;7
3558;Torey;Sarney;Male;1954-09-05;#Н/Д;7;1;N;Yes;4301 Haas Junction;185;9
3559;Farra;Bails;Female;1985-02-19;72;2;1;N;Yes;0185 Fremont Alley;827;7
3560;Gav;Bonin;Male;1980-09-01;59;9;3;N;Yes;85476 Shasta Park;56;12
3561;Emelda;Allbones;Female;1968-11-16;28;3;3;N;Yes;4888 Hoepker Plaza;65;12
3562;Martynne;Bullivant;Female;1973-01-02;137;7;2;N;No;77 Green Court;364;9
3563;De;Leyband;Female;1990-03-12;#Н/Д;3;2;N;No;22344 Reinke Pass;893;5
3564;Sandy;Olford;Male;1972-05-15;193;7;1;N;Yes;588 Menomonie Way;875;9
3565;Charyl;Pottiphar;U;;60;5;1;N;Yes;3 Becker Drive;362;8
3566;Bram;Pheasant;Male;1976-11-02;177;4;2;N;Yes;663 Sunfield Court;718;2
3567;Eileen;Ilchenko;Female;1980-09-14;37;3;2;N;Yes;010 Maryland Court;715;2
